,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(a_low.SSD).15,-0.12858579062146425,0.057093338966286246,-0.2410005326227199,-0.16660668869619766,-0.12803265480724063,-0.09109471642250644,-0.01464143164870535,0.0006087206032884941
v_subj(a_low.SSD).17,-0.44809375943853,0.0647160571372213,-0.5765298349526519,-0.49187979448954955,-0.4470697558394172,-0.4034291171151805,-0.32452538062887243,0.0007985100111697789
v_subj(a_low.SSD).20,0.0941626559757306,0.06987658851463865,-0.04271823284755938,0.04607762856332234,0.09397337102654346,0.14170489026355254,0.23139022139077886,0.0007303882207436553
v_subj(a_low.SSD).21,-0.028231656616298586,0.05294602235281992,-0.1331685265532259,-0.06402015505478953,-0.028254924988398315,0.00725826212081343,0.07757460286966128,0.0006493804223366722
v_subj(a_low.SSD).22,-0.27520585552447485,0.060856318649233805,-0.39470254450723374,-0.3165776750760449,-0.27427608878019005,-0.2345562971054267,-0.15501774355655956,0.0007752168193522499
v_subj(a_low.SSD).24,-0.17019291087300661,0.08635980726328803,-0.33950002610530006,-0.2275576146910181,-0.17044100451878952,-0.11170239609888544,-0.005189752005338111,0.001029240479667569
v_subj(a_low.SSD).27,-0.1283331160195968,0.0627364347811281,-0.2514497425193678,-0.17105281736730882,-0.12789224882149558,-0.08571899410809797,-0.004502537242680571,0.000663926316200481
v_subj(a_low.SSD).28,-0.6012726844937757,0.07000942005390828,-0.738682346723887,-0.6477082544075505,-0.6003451353834106,-0.5537281631204454,-0.4662489456958971,0.000930722632082499
v_subj(a_low.SSD).33,-0.11635980851142988,0.06926169936936039,-0.25457790918748147,-0.16223425037045613,-0.11701003358354545,-0.06920854147769648,0.019852343508159787,0.000777024138768505
v_subj(a_low.SSD).34,0.04437665634634162,0.05360667097680847,-0.05966990617873352,0.008920739090518215,0.04452277796019988,0.08054681453748397,0.15011651526497982,0.0005820899502161387
v_subj(a_low.SSD).39,-0.09303395821270267,0.058339122978175416,-0.20515418969608273,-0.1321400153581777,-0.09378688522499684,-0.05287561910801064,0.020575564632860033,0.0006552842032564641
t(HC),1.3475989476158534,0.09820865561219173,1.1538145696882491,1.282444476277418,1.3476825749316117,1.4127211458420614,1.5411400029336046,0.0011615687374491464
t(SSD),1.345136901662532,0.10518602353302743,1.1343839244031033,1.2760728663513636,1.3462008131132388,1.415948609402541,1.549511893005382,0.0013748166040046875
t_std,0.47425598345084025,0.05618320487816353,0.3780287903213859,0.4355269053559432,0.4686610370060931,0.508098877235344,0.5977013033570553,0.0007672981772762822
t_subj(HC).1,1.067716267499514,0.014029155541906776,1.04229072520398,1.0573473060460306,1.066498776648184,1.0787246758819489,1.0936950893576816,0.00022431065502070464
t_subj(HC).2,1.688381500258839,0.0746548895427584,1.5522264074113097,1.6167573853610284,1.7092969944093535,1.7345841648304492,1.8363891017867144,0.002503967881195916
t_subj(HC).4,1.405083523442539,0.014009922651910079,1.3752782999818123,1.3963011506310419,1.4061223378105157,1.4150638992087259,1.4295242579027625,0.0002608219198795477
t_subj(HC).5,1.7916582009044133,0.029931821711622383,1.7320593378931672,1.7725522849266673,1.7915251624788588,1.8109147132380037,1.8504353085713472,0.0004014743577383059
t_subj(HC).8,1.110388544686686,0.023789216106172167,1.0775463150352682,1.0949411560165794,1.1037510995781445,1.1193166246426896,1.170425448226778,0.0004609336569109568
t_subj(HC).9,1.0581021653046319,0.13946424270660746,0.8089666101361059,0.9131121670219987,1.1006550877978456,1.1771359455391797,1.2419335744751574,0.004561514696173987
t_subj(HC).12,1.5704178306784053,0.04816026893278571,1.489525914924147,1.5422319143641936,1.563780443975919,1.5929752430293516,1.678645470853372,0.0009484842730444842
t_subj(HC).16,1.0510895492603767,0.018278110137641728,1.0163517243966276,1.0382345156123705,1.0501500926488263,1.064182404888993,1.086031282423708,0.0002643230849641188
t_subj(HC).18,1.30496236781647,0.019515311069575558,1.2668723477504906,1.2916144031331547,1.304416082439854,1.3200588392252124,1.3394249428081677,0.00037932900031673495
t_subj(HC).19,1.3128543908890877,0.029739744791637098,1.2456248696160206,1.2953400996668,1.3148987523725326,1.333073966068966,1.3649848495503927,0.0004710018851228571
t_subj(HC).23,0.8938119421308218,0.009446717975118297,0.873472471914182,0.8880198046753863,0.8944249336731469,0.9003980048357814,0.9105900925871181,0.0001373191153487253
t_subj(HC).25,0.991352399262841,0.013934847012655282,0.9620516162969818,0.9827123303358568,0.9922366189217242,1.0008007686656395,1.0152836384986794,0.0002034271245310541
t_subj(HC).26,3.280571612551259,0.026750304737868744,3.213823590209565,3.266517038831155,3.2835558478130014,3.298460867021033,3.3243061289755143,0.00039130059614081566
t_subj(HC).29,1.1017844099370833,0.01782380330183906,1.0655275853289274,1.0907564558563974,1.1023434626577293,1.1131867738926555,1.1354716370678244,0.0002502887158697554
t_subj(HC).30,1.094957496050979,0.015670910051126172,1.0643248695061975,1.0847850258166916,1.0948567400230331,1.1052578090560183,1.1255945576933832,0.0002921729802011254
t_subj(HC).31,2.2836571677945727,0.03123326634064224,2.2246426715872247,2.2630250297819483,2.2830156656465834,2.3025421288447943,2.3495620612175006,0.00039948496622924735
t_subj(HC).32,0.9787319924528113,0.03742359009311891,0.9088275304627528,0.9542652072607939,0.9766876204975814,1.0014400382633784,1.0578722302813703,0.0005576486978226488
t_subj(HC).35,1.7654460671760308,0.026140345778439933,1.7203913452389448,1.7484113400446928,1.7625463651952105,1.7790472031921618,1.8275460474481207,0.0003942322828176018
t_subj(HC).36,1.414821361020429,0.03856976418381428,1.3187335635347903,1.3944013761207061,1.4153958748604698,1.438428618607104,1.4847789432400487,0.0006081896147158918
t_subj(HC).37,1.061834524455773,0.022262771154975082,1.0135200041671664,1.0481205638917461,1.0639061784663981,1.0773964981912767,1.1004439927162326,0.00036050837269702737
t_subj(HC).38,1.5236184353035351,0.015477830552131694,1.49209793208868,1.5124444809142517,1.5254343113145794,1.5351225738546677,1.5500383916634468,0.00023593803363223544
t_subj(SSD).0,1.4505602655699847,0.04882236045538716,1.366497705914146,1.417679660144571,1.4446894859950368,1.4775449874489432,1.5542944792832614,0.0009202877192045031
t_subj(SSD).3,0.8179951515787544,0.036213269782362424,0.7411979728407365,0.7947512579267799,0.820077048127469,0.8434511026275662,0.8841554733628351,0.0006078197741534984
t_subj(SSD).6,1.146963740573889,0.014646960713881413,1.1173205009339555,1.1375104897263622,1.1470842305450994,1.1561899641723432,1.1764244247621376,0.0002224671089125588
t_subj(SSD).7,2.214589098749756,0.05036198709697117,2.0620470947881553,2.1953313619418355,2.224246312912625,2.245222550209223,2.28844100175549,0.0010509046134762866
t_subj(SSD).10,1.4113787497051553,0.03392459679115415,1.340725400312323,1.3893106652397402,1.4120861239873301,1.4344548361312932,1.475480181343192,0.0005089717946813082
t_subj(SSD).11,1.2499880681393034,0.03228204759193293,1.1871102925257726,1.2289298691449309,1.2495088945778363,1.2699229010552913,1.3187997561696583,0.0005883717013157021
t_subj(SSD).13,0.9591657771018263,0.011736677511375176,0.9280845334717507,0.9540757911892747,0.9607501207665782,0.9663852160777281,0.9764328594847421,0.00023307679222236985
t_subj(SSD).14,1.496588937822097,0.04330947555295065,1.403763354674195,1.4718656591474886,1.4986470761661894,1.5230081038110996,1.5810086728142378,0.0006730910960708736
t_subj(SSD).15,1.470082925610202,0.03333716884081026,1.4002879235773693,1.4482143967075598,1.4727302463933258,1.4940925805289684,1.528350758377092,0.0005611965880861901
t_subj(SSD).17,3.123511372932984,0.03150248347690454,3.065981662313247,3.10373644303005,3.122961097634518,3.1408434524593107,3.189178579652113,0.0004910103830563678
t_subj(SSD).20,0.9142637838480564,0.019549632376384355,0.8785757688206083,0.9030989687648096,0.9137232196650439,0.9237778808748223,0.965785836136658,0.00034534732566572754
t_subj(SSD).21,0.9974216902591723,0.04732877607960331,0.892201954644776,0.9706034310715729,1.0015296124287636,1.0279945406390572,1.0841622741795784,0.0007958794279476451
t_subj(SSD).22,1.2509990220108052,0.02581221949488501,1.2004563767399392,1.234647588982272,1.250750886157426,1.2668705950912744,1.3037026961375693,0.00037102930157978826
t_subj(SSD).24,1.1719104045503046,0.03481341636902607,1.1119853690797743,1.1452870445076302,1.1694452498931365,1.1972308684505024,1.2384135929279116,0.0005962609232950895
t_subj(SSD).27,1.3614823674326568,0.025086165188849284,1.307409525485753,1.3455659377160565,1.3632397925875555,1.378992774910443,1.4061237967889704,0.0003994250860137656
t_subj(SSD).28,2.1272504686190903,0.0451342684171105,2.0340660574620166,2.103224528202225,2.130348906625148,2.155447640105289,2.206636489971178,0.0008956571635432472
t_subj(SSD).33,1.5999453590923085,0.026665328341131327,1.5277513272208663,1.590679991249035,1.6058089477317208,1.617316312174364,1.6365883199412257,0.0005046785198986731
t_subj(SSD).34,1.079107478193943,0.037248460875991964,1.0094843569769358,1.056232534949173,1.0773905371271053,1.0999403013536857,1.1693009187159344,0.0005413321003338477
t_subj(SSD).39,1.2724051972059083,0.04610067943103065,1.1661748946606991,1.2486074873042563,1.2814027743442358,1.305390602514803,1.3412657792984863,0.0008181205557150579
